time_s,control_state,policy,command_c0,command_c1,command_c2,base_height_m,roll_deg,pitch_deg,yaw_deg,body_vx_m_s,body_vy_m_s,body_vz_m_s,body_wx_rad_s,body_wy_rad_s,body_wz_rad_s,pd_error_rms_rad,pd_error_max_abs_rad,left_knee_joint_position_rad,left_knee_joint_pd_target_rad,left_knee_joint_actuator_torque_nm,right_knee_joint_position_rad,right_knee_joint_pd_target_rad,right_knee_joint_actuator_torque_nm,left_shoulder_roll_joint_position_rad,left_shoulder_roll_joint_pd_target_rad,left_shoulder_roll_joint_actuator_torque_nm,left_wrist_yaw_joint_position_rad,left_wrist_yaw_joint_pd_target_rad,left_wrist_yaw_joint_actuator_torque_nm
27.139999999998885,walk,walk,-0.0,-0.0,0.0,0.9818908954641663,0.05104938460456431,-0.03482146499553451,-0.0051334915049211305,-4.9412688124905575e-05,8.31392747059371e-07,-9.74537907185399e-05,5.170032936602379e-07,-1.634309612785637e-05,1.7732420067846292e-06,0.06365600502621843,0.1768046541594051,0.6689535614861567,0.5522582319030762,-21.00549531345947,0.6715017516285307,0.5545143422136307,-21.05809640561624,-0.05500252597129351,-0.010841614753007892,3.5327885864385324,1.5712887053389983,1.5706216779485822,-0.016657905007112502
27.15999999999888,walk,walk,-0.0,-0.0,0.0,0.9818889832360485,0.051049990361857235,-0.03484011667440866,-0.005131468602928991,-4.937959969546278e-05,8.302596031495602e-07,-9.747432743504359e-05,5.319511471215064e-07,-1.62819083042671e-05,1.7801394830455861e-06,0.06365785281759406,0.17682689604776974,0.6689580179509304,0.5522617932806015,-21.005656178862786,0.6715065655935132,0.5545188870677948,-21.058144764867958,-0.05500099497535949,-0.010839938372373584,3.532800250559595,1.5712881795744709,1.570621163858521,-0.016657630521279675
27.179999999998877,walk,walk,-0.0,-0.0,0.0,0.9818870702717668,0.05105058899717042,-0.03485870423303426,-0.005129437873390932,-4.9345725551186015e-05,8.287744463432687e-07,-9.750696571279272e-05,5.220164528844767e-07,-1.6227572146475822e-05,1.7868015179888994e-06,0.06365969929026563,0.17684920967517087,0.6689624742565782,0.552265593076706,-21.005774364357876,0.6715113786462302,0.5545233872184754,-21.058201019197814,-0.05499946395510621,-0.010838187485933307,3.532817834545841,1.571287654133264,1.5706206441805244,-0.01665749648983528
27.199999999998873,walk,walk,-0.0,-0.0,0.0,0.9818851566924762,0.05105118745141077,-0.03487722535802617,-0.0051273988726943725,-4.93117640528395e-05,8.27386535152654e-07,-9.752903994011249e-05,5.238141758761435e-07,-1.616849333378546e-05,1.7941386795901684e-06,0.06366156699350806,0.17687153539628525,0.6689669287572423,0.5522692289600373,-21.005921562542248,0.671516190211759,0.5545279320726395,-21.05824891214051,-0.05499793211834294,-0.01083638817071915,3.532839184330201,1.571287128717404,1.5706201189145923,-0.016657492632352503
27.21999999999887,walk,walk,-0.0,-0.0,0.0,0.9818832424132681,0.051051775102047926,-0.0348956829803086,-0.005125353176837809,-4.9278726711201704e-05,8.261677659588541e-07,-9.75592109582841e-05,5.123924690284898e-07,-1.61140445784595e-05,1.7996513120774414e-06,0.06366343409056645,0.17689391746844213,0.668971382850164,0.5522729989538193,-21.00604468401417,0.671521000542314,0.5545324471244812,-21.058301971834947,-0.05499639981665977,-0.010834655910730365,3.5328551584874885,1.5712866032717112,1.5706195936486602,-0.01665748707463653
27.239999999998865,walk,walk,-0.0,-0.0,0.0,0.9818813275471204,0.05105235386014459,-0.03491407442225533,-0.005123300907426048,-4.924386762070586e-05,8.25094110496387e-07,-9.758025524058595e-05,5.054222175775691e-07,-1.6055356985247106e-05,1.805369431302072e-06,0.06366531843998728,0.17691641464735744,0.6689758353655243,0.5522767242441178,-21.006175455113752,0.6715258085310221,0.5545368727693558,-21.058370609062504,-0.05499486831976047,-0.010833035409450534,3.5328623301563047,1.5712860774767903,1.5706190590695024,-0.016657693497195213
27.25999999999886,walk,walk,-0.0,-0.0,0.0,0.9818794120837793,0.051052930090609294,-0.03493239844612808,-0.005121241547784674,-4.9209837625028775e-05,8.237632180990433e-07,-9.760400749893848e-05,5.038833140464434e-07,-1.5996781950575356e-05,1.811582201241002e-06,0.06366718026815196,0.17693877489308862,0.6689802860511999,0.5522804048309327,-21.006313936028608,0.6715306149023635,0.5545414027223587,-21.05842025072421,-0.05499333757281273,-0.01083137392997742,3.532872827881464,1.5712855522623637,1.570618554292667,-0.016657206521030078
27.279999999998857,walk,walk,-0.0,-0.0,0.0,0.9818774958548726,0.05105351536285545,-0.03495066114120183,-0.005119173733223767,-4.9173173643491253e-05,8.22518357401754e-07,-9.763749402623549e-05,5.131942723395867e-07,-1.594413118721162e-05,1.8190946441560664e-06,0.06366904399712582,0.17696113305704494,0.6689847360512764,0.5522841152200699,-21.00644701961036,0.6715354212686631,0.5545459624776841,-21.058464647939907,-0.0549918067964672,-0.010829626768827441,3.532890132425506,1.5712850279741666,1.5706180513784767,-0.01665670395616645
27.299999999998853,walk,walk,-0.0,-0.0,0.0,0.9818755790403536,0.051054105635286486,-0.03496884905415486,-0.005117098600625415,-4.913986517774073e-05,8.214016929768207e-07,-9.76568730642294e-05,5.166308028076685e-07,-1.587653976021272e-05,1.8252556591516489e-06,0.06367092771447917,0.17698350408492458,0.6689891841533734,0.5522877809057236,-21.006587704791436,0.6715402256603787,0.554550417924881,-21.058527295331906,-0.05499027581585048,-0.010827879607677462,3.53290741579705,1.5712845034035468,1.5706175130740285,-0.016657032448904905
27.31999999999885,walk,walk,-0.0,-0.0,0.0,0.9818736613814886,0.05105468639561197,-0.034986980448551086,-0.005115017050945171,-4.910199900854828e-05,8.199967158583481e-07,-9.769696448398888e-05,5.066202621434752e-07,-1.583071774295913e-05,1.8307169259334945e-06,0.06367280064289434,0.17700593151102315,0.668993632929405,0.552291580701828,-21.00670458956189,0.671545030142347,0.5545549776802063,-21.058571368111863,-0.05498874406921814,-0.0108260914683342,3.532927881803184,1.5712839789146564,1.570616995258677,-0.01665687111329341
