time_s,control_state,policy,command_c0,command_c1,command_c2,base_height_m,roll_deg,pitch_deg,yaw_deg,body_vx_m_s,body_vy_m_s,body_vz_m_s,body_wx_rad_s,body_wy_rad_s,body_wz_rad_s,pd_error_rms_rad,pd_error_max_abs_rad,left_knee_joint_position_rad,left_knee_joint_pd_target_rad,left_knee_joint_actuator_torque_nm,right_knee_joint_position_rad,right_knee_joint_pd_target_rad,right_knee_joint_actuator_torque_nm,left_shoulder_roll_joint_position_rad,left_shoulder_roll_joint_pd_target_rad,left_shoulder_roll_joint_actuator_torque_nm,left_wrist_yaw_joint_position_rad,left_wrist_yaw_joint_pd_target_rad,left_wrist_yaw_joint_actuator_torque_nm
260.65999999983546,walk,walk,-0.0,-0.0,0.0,0.9691419568063802,0.30766286318144137,-0.3434294658748838,-4.649550203171483,0.0016868510021434094,-0.0025757293978105463,0.0002431880581798798,1.183658339833919e-05,0.0019719839846997172,0.0017652663686722472,0.08704809536630177,0.20767007519196717,0.7341333549132932,0.5399963196763993,-34.943353764318296,0.7775106599119562,0.585560807252884,-34.55081351994893,-0.05391041262999988,-0.009284394979476931,3.570187331820875,1.573960671552891,1.57359237065022,-0.00964682700672174
260.67999999983545,walk,walk,-0.0,-0.0,0.0,0.9691422307100376,0.3076623209900684,-0.3412140891196345,-4.647559203595289,0.001655312287768222,-0.0024968477991022388,0.00023999847976419392,9.763487956270199e-06,0.0019382784471853494,0.0017258345345017784,0.08706305053522997,0.20783327624906273,0.7341161942256605,0.5400457468280793,-34.93139668549542,0.7775083956619573,0.5855366673717499,-34.554738769233424,-0.053912272816233404,-0.009283389151096347,3.570412900649043,1.5739734645192855,1.5736001546442986,-0.00976418045379086
260.6999999998354,walk,walk,-0.0,-0.0,0.0,0.9691425200818168,0.3076598291963759,-0.3390370655971944,-4.645613207484445,0.001623898839836984,-0.00242041501247975,0.00023673581341859928,7.77294908595776e-06,0.0019045972970155062,0.0016867434284771488,0.08707769381542854,0.2079934159177007,0.7340994223627272,0.5400936838636399,-34.91977814909551,0.777505977003221,0.5855138089904786,-34.55840645033032,-0.05391406572838389,-0.009282249212265017,3.5706438232661766,1.5739860281384648,1.5736078045279265,-0.009879289408759316
260.7199999998354,walk,walk,-0.0,-0.0,0.0,0.9691428242760672,0.3076554099786292,-0.3368981252299033,-4.643711313461408,0.0015926342244863309,-0.0023464492205316806,0.00023348893791477627,5.811164337690035e-06,0.0018711346402357273,0.0016484297225404212,0.08709203544990518,0.2081501247893245,0.734083039244981,0.5401400115737915,-34.90851915283457,0.777503406122232,0.5854917701730729,-34.56189931293767,-0.05391579402699826,-0.009281291812658313,3.570855138079435,1.573998365978999,1.5736153035372973,-0.009992643804027897
260.7399999998354,walk,walk,-0.0,-0.0,0.0,0.9691431414376189,0.307649099830041,-0.3347972034890957,-4.641852964748943,0.0015615576118365,-0.0022748753971690927,0.00023014300124253793,3.890225966260355e-06,0.0018376912697160711,0.0016105353632264348,0.0871060407184346,0.20830365001923462,0.7340670526173151,0.5401853409061432,-34.89751186187775,0.7775006957682278,0.5854710426578522,-34.56513204790684,-0.05391745817259021,-0.009280189126729968,3.571072950206382,1.5740104816326563,1.5736226609856367,-0.010104104644021845
260.7599999998354,walk,walk,-0.0,-0.0,0.0,0.9691434696102389,0.3076409673355647,-0.33273428658701004,-4.640037784079137,0.0015306904653344929,-0.002205633187513898,0.00022671651034067563,2.0375076447335184e-06,0.0018042805212598065,0.0015729877849463528,0.08711970259758038,0.20845367445492236,0.7340514673186957,0.5402292546281815,-34.88683196160626,0.777497858996326,0.5854512539157868,-34.56817400620107,-0.05391905944444902,-0.009279134869575503,3.5712819385259325,1.5740223781380214,1.5736298601091385,-0.010214145061375798
260.77999999983535,walk,walk,-0.0,-0.0,0.0,0.9691438076418724,0.30763103695078287,-0.33070915538683465,-4.63826540936796,0.0015000665152858507,-0.0021386889053400587,0.00022327033030422803,2.0510721758078866e-07,0.0017710871908157648,0.0015357425888918514,0.08713310223297635,0.20860050270794672,0.7340362843131311,0.5402718570480347,-34.8764605915009,0.7774949017344891,0.585432210231781,-34.571060586638694,-0.053920599550843135,-0.009278084337711337,3.571485829559552,1.574034058894568,1.5736369232595444,-0.010322307986657026
260.79999999983534,walk,walk,-0.0,-0.0,0.0,0.9691441542911784,0.3076193479612845,-0.32872158864184015,-4.636535351826218,0.0014697208240133052,-0.002074006635951592,0.0002197871998604932,-1.5832041606670556e-06,0.0017380799789965921,0.0014989545763862554,0.08714620770322089,0.20874390430991663,0.7340215050832615,0.5403133418807984,-34.866363190297825,0.7774918318194243,0.5854140159139634,-34.573774605333504,-0.05392207858750498,-0.009276881068944934,3.571697049654965,1.5740455271093816,1.5736438420549512,-0.010428873370264827
260.8199999998353,walk,walk,-0.0,-0.0,0.0,0.9691445082859017,0.3076059721640241,-0.3267712950121222,-4.634847119907154,0.0014396762487774017,-0.002011516159663499,0.00021628066047228814,-3.3002738009734274e-06,0.0017053513237225253,0.0014625987872000832,0.08715901888284266,0.20888397601464653,0.7340071299573415,0.540353515411377,-34.856574616530324,0.7774886581171258,0.5853966858634949,-34.57631503908535,-0.0539234974402204,-0.009275688976049426,3.5719026175625577,1.5740567861407582,1.5736506258085847,-0.010533699649163572
260.8399999998353,walk,walk,-0.0,-0.0,0.0,0.9691448682825684,0.3075908808576637,-0.32485785004134876,-4.633200096650503,0.0014099444166322283,-0.0019512051525317079,0.00021275852509615835,-5.049719947972072e-06,0.001673015198362112,0.0014268347313747226,0.08717153863379613,0.20902081473836365,0.7339931641616187,0.5403928246746064,-34.84701580201129,0.777485386742662,0.5853799071559906,-34.57873907927574,-0.053924856952233265,-0.00927446708083153,3.572105866916556,1.5740678392178389,1.5736572735891223,-0.010636884865862895
260.8599999998353,walk,walk,-0.0,-0.0,0.0,0.9691452332615699,0.3075741206205926,-0.3229808879174635,-4.6315937263398395,0.0013805553439303236,-0.0018929891043214387,0.00020923084496189041,-6.740384596468618e-06,0.0016409997889166115,0.0013915501110561296,0.08718377057996698,0.20915427890069077,0.7339796061081837,0.5404309716472626,-34.837739436523876,0.7774820244805372,0.5853637990007401,-34.58102658076648,-0.05392615887262348,-0.009273278713226321,3.572301929110875,1.5740786894311658,1.5736637844652415,-0.010738524969742475
260.87999999983526,walk,walk,-0.0,-0.0,0.0,0.9691456018830611,0.3075557267312046,-0.32114005543165525,-4.630027560471503,0.0013515510457866137,-0.0018368184517592277,0.00020567344454889826,-8.399877967941394e-06,0.0016092925885263472,0.0013566391874082757,0.08719571199333641,0.20928445257458006,0.7339664557019365,0.5404680755386353,-34.82872420852892,0.7774785810443913,0.5853484806070328,-34.58315805490027,-0.05392740426760076,-0.009272079169750216,3.5724944165260735,1.5740893415622905,1.5736702152476192,-0.010837384371045358
260.89999999983525,walk,walk,-0.0,-0.0,0.0,0.9691459733045227,0.30753574206269635,-0.31933491863124397,-4.6285014261868405,0.0013229421364439053,-0.0017826071028433756,0.00020213146559130285,-1.001673607182973e-05,0.0015779833379458725,0.0013218422037824067,0.08720739970459031,0.2094114477799957,0.7339537093582741,0.540504106546402,-34.81997455060144,0.7774750610935268,0.5853335943470002,-34.58519829361319,-0.0539285939483647,-0.009270808845758441,3.5726881529877903,1.5740997986856344,1.5736765007436753,-0.010935095515538104
260.9199999998352,walk,walk,-0.0,-0.0,0.0,0.9691463466973673,0.3075141604592198,-0.31756499933118754,-4.627015122281882,0.0012947503032456071,-0.0017303245838831383,0.00019859888501159789,-1.1641921451901075e-05,0.0015470908530757286,0.0012872373037335046,0.08721884048418846,0.2095353471560995,0.7339413650990202,0.5405393030891419,-34.81144734669419,0.7774714685681912,0.5853191849241257,-34.587139934729024,-0.053929728041362014,-0.009269445389509204,3.5728848964444633,1.5741100623044861,1.573682620464313,-0.01103215965164781
260.9399999998352,walk,walk,-0.0,-0.0,0.0,0.9691467210521332,0.3074910311737394,-0.31582987152790154,-4.625568022737315,0.0012669994958249395,-0.0016799602263165847,0.0001950625672189844,-1.3208925565850982e-05,0.001516569733722579,0.0012532453924147939,0.0872300169887281,0.20965624808289884,0.7339294199835844,0.5405734565505982,-34.80317950753932,0.7774678115122565,0.5853055056581498,-34.588939156581574,-0.05393080799149397,-0.009268141537904742,3.5730726287740424,1.5741201362365764,1.5736886498466611,-0.011126879882194452
