time_s,control_state,policy,command_c0,command_c1,command_c2,base_height_m,roll_deg,pitch_deg,yaw_deg,body_vx_m_s,body_vy_m_s,body_vz_m_s,body_wx_rad_s,body_wy_rad_s,body_wz_rad_s,pd_error_rms_rad,pd_error_max_abs_rad,left_knee_joint_position_rad,left_knee_joint_pd_target_rad,right_knee_joint_position_rad,right_knee_joint_pd_target_rad,left_shoulder_roll_joint_position_rad,left_shoulder_roll_joint_pd_target_rad,left_wrist_yaw_joint_position_rad,left_wrist_yaw_joint_pd_target_rad,left_hip_roll_joint_actuator_torque_nm,left_hip_yaw_joint_actuator_torque_nm,left_hip_pitch_joint_actuator_torque_nm,left_knee_joint_actuator_torque_nm,left_ankle_pitch_joint_actuator_torque_nm,left_ankle_roll_joint_actuator_torque_nm,right_hip_roll_joint_actuator_torque_nm,right_hip_yaw_joint_actuator_torque_nm,right_hip_pitch_joint_actuator_torque_nm,right_knee_joint_actuator_torque_nm,right_ankle_pitch_joint_actuator_torque_nm,right_ankle_roll_joint_actuator_torque_nm
14.500000000000867,walk,walk,-0.0,-0.0,0.0,0.9697947956826973,0.06782335983145818,-0.9333950183275522,-0.0056309532099194926,0.003316591095457232,0.00022705360482286858,9.297607190456265e-05,2.523172801069025e-05,0.0032663910939569473,2.9011672449876248e-06,0.0832685313865125,0.19400272026337506,0.7618189770923472,0.5681641485939026,0.7645674459256065,0.5705647256622315,-0.05626191063165562,-0.01291795372962952,1.572563069314171,1.5719862303644896,-12.182297027802623,-0.1996774766747604,5.216644795921267,-34.85879562333319,-5.745610988542238,-3.21881842110401,12.393781679066242,0.1991666419201913,5.303211306870661,-34.921660083570956,-5.664430771110428,3.191417365199621
14.52000000000087,walk,walk,-0.0,-0.0,0.0,0.9697901997944194,0.0678530380279791,-0.9298504090026573,-0.005622829134150056,0.0031448765544023647,0.00021760951462172602,7.33119927572332e-05,2.6126768844023417e-05,0.0030677155447300783,3.4890662443632646e-06,0.08334622926466449,0.19390009539214892,0.761831870148949,0.5682566102991105,0.7645835237044506,0.5706834283123017,-0.05626917716615803,-0.012923970073461535,1.5725684892529326,1.5720024381712556,-12.170288443156739,-0.19810010971177577,5.209676619975647,-34.84451989061501,-5.772265855218287,-3.221445719120409,12.384733116565823,0.19840351607969667,5.295352247823802,-34.903230645735206,-5.69125698980263,3.1928367332741017
14.540000000000873,walk,walk,-0.0,-0.0,0.0,0.9697856083670416,0.0678837214589249,-0.926542561435483,-0.005614697364381846,0.0029659991254466014,0.00020768338093632628,5.260727121301912e-05,2.700112114206364e-05,0.0028599893529398517,3.700331670651088e-06,0.08341869996759824,0.19380454116276902,0.7618454053583752,0.5683466282138825,0.7646001901200216,0.5707956489572525,-0.056276367370194216,-0.012926134467124942,1.572574332839269,1.572016797302711,-12.158607768811512,-0.19640105813121625,5.202546579843265,-34.830801002721365,-5.797488150742835,-3.2237559413403707,12.375578618671877,0.19743915282366817,5.287924242545648,-34.88607475066501,-5.716709408272322,3.193990764852813
14.560000000000876,walk,walk,-0.0,-0.0,0.0,0.9697810245718376,0.06791545995354381,-0.9234789870081105,-0.005606779202042234,0.0027809764565047785,0.00019747094630680507,3.1470364631352525e-05,2.7924436980535465e-05,0.002646148993420273,3.7465481789102103e-06,0.08348420664021407,0.1937201218374046,0.7618595627969589,0.5684294041643143,0.7646174265163216,0.570897304678917,-0.056283497050977,-0.012930794805288318,1.5725804686560134,1.5720283717796684,-12.148450925312822,-0.19472259916808277,5.195843066699999,-34.81849598000494,-5.820443157019967,-3.2257146163354373,12.367501138300142,0.19634572614794218,5.281389600261175,-34.870921587483494,-5.73988641228318,3.1948599697678444
14.58000000000088,walk,walk,-0.0,-0.0,0.0,0.9697764559489075,0.0679481965723047,-0.920665000574985,-0.005599226593651233,0.002591672687518748,0.0001870799555983657,1.0251123460297752e-05,2.877955369777447e-05,0.0024278578634068146,3.6695904356653564e-06,0.08354103741628963,0.19364919214947263,0.7618742827381375,0.5685016747961045,0.7646351736386542,0.5709859814891816,-0.056290610070821784,-0.012939262390136722,1.5725867533202302,1.5720369604364515,-12.140619823245785,-0.19313526543399234,5.189416637402801,-34.808178475421975,-5.8402585912138205,-3.2273453667932177,12.361552493664496,0.1951414817544754,5.275389421182701,-34.858191898614514,-5.759927549121351,3.195489800427949
14.600000000000882,walk,walk,-0.0,-0.0,0.0,0.9697719072239624,0.06798189994279377,-0.9181029667283107,-0.005592142719622437,0.0024003928549238235,0.00017662545988571948,-1.0954089273322215e-05,2.961422357952417e-05,0.002207869645814119,3.5096579905490246e-06,0.08358832183765702,0.19359317129714337,0.7618895236703277,0.5685623970279694,0.7646533903713927,0.5710602190742493,-0.0562977118556008,-0.012945487350225451,1.5725930368445546,1.572042202851224,-12.135193007086626,-0.19166089474593972,5.183681465915718,-34.80003045236008,-5.8564123298366155,-3.2286743007726564,12.35764604505422,0.19391711244169715,5.270411981275174,-34.84814281990381,-5.7763289989534945,3.1959542748577037
14.620000000000886,walk,walk,-0.0,-0.0,0.0,0.9697673794130686,0.06801661077796366,-0.9157907695361052,-0.005585550586905428,0.0022095046886392803,0.0001662927097084053,-3.18845160019693e-05,3.0492025045724184e-05,0.001990267969981087,3.33634523584759e-06,0.08362512082872364,0.19355255325213805,0.7619052715043844,0.5686106320867539,0.7646720640467777,0.5711195107946396,-0.056304767153267876,-0.01294740214943886,1.5725991770812962,1.5720442471042753,-12.131075421207852,-0.19034760641262635,5.179518624763611,-34.79422049459222,-5.868705336582956,-3.229720393831838,12.354581586761,0.19280331791027117,5.267046007489936,-34.84086547279734,-5.788850504574674,3.196273937107251
14.640000000000889,walk,walk,-0.0,-0.0,0.0,0.9697628813327062,0.0680523133779659,-0.9137222564685762,-0.005579418723399309,0.00202166196212978,0.00015633514870711695,-5.16973741300441e-05,3.134573447880544e-05,0.0017784836337292925,3.1892398323373304e-06,0.08365126412353846,0.19353037370930337,0.7619214484103651,0.5686434146413804,0.7646911160169664,0.571160742307663,-0.056311755391883385,-0.012949071079492572,1.5726050741288002,1.5720441725984693,-12.127499829696864,-0.18919335536096224,5.176766502861464,-34.791263096501375,-5.8767936608649975,-3.23060014316301,12.35163883538794,0.19184143356038544,5.264967355528295,-34.83690083104539,-5.797167303841458,3.196598632049525
14.660000000000892,walk,walk,-0.0,-0.0,0.0,0.9697584332073339,0.06808889384145174,-0.911886883412908,-0.005573691186856452,0.0018389154708542237,0.00014682993592666705,-6.940589313216023e-05,3.209160091122495e-05,0.001576392263782709,3.0814048033498792e-06,0.0836692258855379,0.19352359959800458,0.7619379082273268,0.5686618622789383,0.7647104040365956,0.571186804438591,-0.05631868765546198,-0.01295258775353432,1.5726106493249068,1.5720421534911275,-12.123830274789217,-0.18833369293364058,5.175614828709322,-34.79092588221375,-5.8815712255372254,-3.231386822520343,12.348480222568732,0.19116151843868423,5.264254764235744,-34.83569849410676,-5.802181059633179,3.196947567289774
14.680000000000895,walk,walk,-0.0,-0.0,0.0,0.9697540527511731,0.06812627391924278,-0.910272546138799,-0.005568351221006086,0.0016627852655139268,0.0001377552143528394,-8.518822802172303e-05,3.277757078938767e-05,0.0013848826265827087,2.971004785717294e-06,0.08368016126910259,0.19352730399740825,0.7619545261340913,0.5686695810804367,0.7647298142598976,0.5712025102624894,-0.056325575015405395,-0.012956689298152926,1.572615887335429,1.572039831703949,-12.119970348667987,-0.18763504728220734,5.175611387637072,-34.792539140065294,-5.88357454527889,-3.232147757790534,12.345179117834538,0.1906100478216075,5.264647863560952,-34.83637403204423,-5.804415760845391,3.197332250249673
